test_taker_id,speech_prompt,essay_prompt,L1
11204,P2,P3,TUR
11205,P8,P7,TEL
11206,P7,P6,CHI
11207,P1,P2,TUR
11208,P3,P4,JPN
11209,P1,P2,SPA
11210,P9,P0,TUR
11211,P7,P6,ITA
11212,P4,P1,KOR
11213,P6,P5,HIN
11214,P6,P5,HIN
11215,P2,P3,ITA
11216,P7,P6,ITA
11217,P3,P4,KOR
11219,P3,P4,ITA
11220,P6,P5,FRE
11221,P6,P5,KOR
11222,P9,P0,ARA
11223,P7,P6,CHI
11224,P6,P5,TUR
11225,P9,P0,CHI
11226,P1,P2,ITA
11227,P8,P7,ITA
11228,P7,P6,TUR
11230,P7,P6,TEL
11231,P2,P3,SPA
11233,P8,P7,JPN
11234,P6,P5,CHI
11236,P8,P7,FRE
11237,P6,P5,GER
11238,P7,P6,FRE
11239,P2,P3,TEL
11240,P1,P2,TUR
11241,P2,P3,JPN
11243,P1,P2,HIN
11244,P9,P0,FRE
11245,P1,P2,TUR
11246,P3,P4,GER
11247,P3,P4,HIN
11248,P9,P0,SPA
11249,P9,P0,ITA
11250,P4,P1,CHI
11251,P6,P5,CHI
11254,P6,P5,JPN
11255,P2,P3,TEL
11256,P9,P0,ARA
11257,P8,P7,TEL
11259,P2,P3,TUR
11261,P7,P6,ARA
11262,P2,P3,ITA
11263,P6,P5,ARA
11264,P7,P6,ITA
11265,P8,P7,HIN
11266,P3,P4,FRE
11268,P6,P5,TUR
11269,P1,P2,TEL
11270,P3,P4,SPA
11271,P8,P7,ITA
11272,P6,P5,SPA
11273,P7,P6,JPN
11274,P9,P0,HIN
11275,P7,P6,GER
11277,P2,P3,GER
11278,P2,P3,FRE
11280,P8,P7,ARA
11281,P8,P7,GER
11282,P6,P5,JPN
11283,P2,P3,KOR
11285,P2,P3,HIN
11286,P3,P4,ARA
11287,P6,P5,SPA
11288,P6,P5,TEL
11289,P2,P3,TUR
11290,P7,P6,SPA
11292,P3,P4,ITA
11293,P9,P0,SPA
11294,P1,P2,CHI
11295,P6,P5,KOR
11296,P7,P6,TEL
11299,P2,P3,JPN
11300,P7,P6,CHI
11301,P6,P5,TEL
11302,P9,P0,CHI
11303,P8,P7,CHI
11304,P3,P4,FRE
11305,P8,P7,HIN
11306,P7,P6,CHI
11307,P6,P5,ITA
11309,P2,P3,TEL
11310,P6,P5,HIN
11311,P3,P4,SPA
11312,P6,P5,SPA
11313,P7,P6,TEL
11314,P9,P0,ITA
11316,P9,P0,FRE
11317,P7,P6,GER
11318,P8,P7,SPA
11319,P6,P5,ITA
11320,P7,P6,KOR
11321,P2,P3,GER
11322,P1,P2,JPN
11323,P1,P2,HIN
11324,P3,P4,JPN
11325,P1,P2,KOR
11326,P9,P0,GER
11327,P6,P5,CHI
11329,P7,P6,KOR
11330,P3,P4,TEL
11331,P7,P6,TUR
11334,P2,P3,GER
11335,P6,P5,JPN
11336,P6,P5,HIN
11337,P4,P1,CHI
11339,P1,P2,GER
11340,P6,P5,TUR
11341,P6,P5,GER
11343,P7,P6,FRE
11344,P9,P0,HIN
11345,P6,P5,FRE
11347,P8,P7,GER
11348,P8,P7,TEL
11349,P3,P4,FRE
11350,P9,P0,TUR
11352,P9,P0,JPN
11353,P7,P6,HIN
11354,P1,P2,TUR
11355,P3,P4,KOR
11356,P2,P3,TEL
11357,P9,P0,ARA
11358,P4,P1,JPN
11359,P7,P6,TUR
11360,P3,P4,TEL
11361,P7,P6,GER
11362,P7,P6,ARA
11363,P3,P4,TUR
11364,P9,P0,ARA
11365,P3,P4,TUR
11366,P2,P3,ARA
11367,P1,P2,SPA
11368,P9,P0,KOR
11369,P6,P5,ARA
11370,P9,P0,HIN
11371,P4,P1,KOR
11372,P2,P3,JPN
11373,P8,P7,TEL
11375,P8,P7,JPN
11376,P8,P7,ARA
11377,P1,P2,HIN
11378,P2,P3,GER
11379,P8,P7,KOR
11380,P6,P5,GER
11381,P7,P6,FRE
11382,P8,P7,CHI
11383,P3,P4,HIN
11384,P9,P0,ITA
11385,P3,P4,KOR
11386,P2,P3,FRE
11387,P3,P4,TUR
11388,P2,P3,CHI
11389,P2,P3,GER
11390,P1,P2,HIN
11391,P3,P4,GER
11392,P4,P1,ARA
11393,P2,P3,TUR
11394,P8,P7,GER
11395,P3,P4,GER
11396,P7,P6,GER
11397,P2,P3,TUR
11399,P7,P6,CHI
11400,P4,P1,SPA
11402,P9,P0,HIN
11404,P9,P0,CHI
11405,P6,P5,FRE
11406,P2,P3,FRE
11407,P2,P3,HIN
11408,P9,P0,KOR
11409,P6,P5,TEL
11410,P4,P1,FRE
11411,P3,P4,CHI
11412,P6,P5,GER
11413,P1,P2,GER
11414,P3,P4,ITA
11415,P6,P5,FRE
11417,P1,P2,TUR
11418,P6,P5,SPA
11419,P1,P2,TUR
11420,P6,P5,KOR
11421,P2,P3,KOR
11423,P6,P5,ITA
11424,P6,P5,ITA
11425,P3,P4,FRE
11427,P9,P0,ARA
11428,P2,P3,TUR
11429,P9,P0,ARA
11430,P1,P2,SPA
11431,P3,P4,TEL
11432,P8,P7,HIN
11433,P9,P0,TUR
11434,P7,P6,CHI
11435,P8,P7,ITA
11436,P6,P5,ITA
11437,P6,P5,TUR
11438,P3,P4,FRE
11439,P7,P6,ITA
11441,P7,P6,TEL
11442,P2,P3,JPN
11443,P1,P2,SPA
11444,P1,P2,HIN
11445,P1,P2,GER
11447,P2,P3,TEL
11448,P3,P4,HIN
11449,P6,P5,GER
11452,P7,P6,ARA
11453,P6,P5,CHI
11454,P2,P3,KOR
11455,P6,P5,KOR
11456,P1,P2,KOR
11457,P8,P7,SPA
11458,P9,P0,SPA
11459,P9,P0,TUR
11460,P8,P7,FRE
11461,P2,P3,ITA
11463,P1,P2,ARA
11465,P2,P3,ARA
11466,P6,P5,GER
11467,P1,P2,GER
11468,P9,P0,TUR
11469,P6,P5,SPA
11470,P6,P5,SPA
11471,P3,P4,GER
11473,P1,P2,GER
11474,P3,P4,ARA
11475,P3,P4,SPA
11476,P9,P0,TUR
11477,P6,P5,TUR
11478,P2,P3,HIN
11479,P9,P0,KOR
11480,P6,P5,JPN
11481,P2,P3,KOR
11482,P1,P2,HIN
11483,P9,P0,ITA
11484,P8,P7,GER
11486,P3,P4,KOR
11487,P8,P7,HIN
11488,P3,P4,TEL
11489,P2,P3,GER
11490,P3,P4,TUR
11491,P8,P7,KOR
11492,P1,P2,KOR
11493,P8,P7,TEL
11495,P6,P5,FRE
11496,P1,P2,JPN
11498,P8,P7,SPA
11499,P6,P5,SPA
11500,P6,P5,ITA
11501,P3,P4,TEL
11502,P6,P5,FRE
11503,P2,P3,TUR
11504,P9,P0,HIN
11505,P8,P7,HIN
11506,P4,P1,ARA
11507,P6,P5,SPA
11508,P6,P5,GER
11509,P6,P5,ITA
11510,P6,P5,SPA
11511,P9,P0,KOR
11513,P4,P1,JPN
11514,P6,P5,FRE
11515,P6,P5,GER
11516,P2,P3,FRE
11517,P2,P3,TEL
11518,P8,P7,TUR
11523,P1,P2,FRE
11524,P7,P6,SPA
11525,P7,P6,HIN
11527,P6,P5,ITA
11528,P6,P5,TEL
11529,P6,P5,JPN
11530,P2,P3,SPA
11531,P6,P5,SPA
11532,P7,P6,ITA
11533,P8,P7,JPN
11536,P4,P1,TEL
11537,P4,P1,FRE
11538,P8,P7,HIN
11539,P2,P3,CHI
11540,P8,P7,TEL
11541,P8,P7,CHI
11542,P9,P0,SPA
11543,P1,P2,HIN
11544,P2,P3,GER
11545,P1,P2,GER
11546,P2,P3,CHI
11547,P6,P5,TEL
11548,P6,P5,KOR
11549,P8,P7,HIN
11550,P8,P7,CHI
11551,P2,P3,SPA
11552,P6,P5,GER
11553,P1,P2,CHI
11554,P8,P7,CHI
11555,P1,P2,HIN
11556,P8,P7,HIN
11557,P7,P6,ITA
11558,P6,P5,TEL
11559,P3,P4,SPA
11560,P8,P7,TUR
11561,P9,P0,FRE
11562,P7,P6,SPA
11563,P6,P5,FRE
11564,P1,P2,TEL
11565,P8,P7,FRE
11566,P7,P6,ITA
11567,P6,P5,ITA
11568,P4,P1,SPA
11569,P9,P0,SPA
11570,P8,P7,HIN
11571,P7,P6,KOR
11572,P1,P2,TUR
11573,P7,P6,GER
11574,P6,P5,KOR
11575,P8,P7,FRE
11576,P6,P5,JPN
11577,P4,P1,FRE
11580,P2,P3,HIN
11581,P3,P4,SPA
11582,P6,P5,FRE
11584,P3,P4,KOR
11585,P9,P0,SPA
11586,P4,P1,JPN
11587,P1,P2,SPA
11588,P2,P3,KOR
11589,P2,P3,ARA
11590,P2,P3,TUR
11592,P3,P4,ARA
11593,P8,P7,KOR
11594,P2,P3,CHI
11595,P3,P4,ITA
11598,P1,P2,JPN
11599,P1,P2,FRE
11601,P6,P5,JPN
11602,P2,P3,SPA
11604,P8,P7,JPN
11606,P7,P6,GER
11607,P7,P6,GER
11608,P1,P2,ARA
11609,P4,P1,KOR
11610,P9,P0,GER
11611,P7,P6,TEL
11612,P3,P4,GER
11614,P7,P6,JPN
11615,P2,P3,ITA
11616,P1,P2,CHI
11617,P2,P3,HIN
11618,P2,P3,TUR
11619,P8,P7,SPA
11621,P9,P0,HIN
11622,P1,P2,GER
11623,P7,P6,GER
11624,P9,P0,JPN
11626,P6,P5,FRE
11630,P7,P6,HIN
11632,P1,P2,GER
11633,P4,P1,ARA
11634,P2,P3,GER
11635,P3,P4,FRE
11636,P7,P6,TUR
11637,P1,P2,TUR
11638,P6,P5,HIN
11640,P8,P7,TUR
11641,P1,P2,ARA
11642,P3,P4,HIN
11643,P1,P2,GER
11644,P9,P0,GER
11645,P7,P6,JPN
11646,P1,P2,ARA
11647,P9,P0,GER
11648,P2,P3,TUR
11650,P9,P0,KOR
11651,P7,P6,FRE
11652,P8,P7,ARA
11653,P6,P5,TUR
11655,P2,P3,JPN
11656,P6,P5,GER
11657,P1,P2,TUR
11658,P6,P5,CHI
11659,P4,P1,SPA
11660,P3,P4,ITA
11662,P9,P0,ITA
11663,P7,P6,ITA
11664,P7,P6,KOR
11666,P2,P3,SPA
11667,P8,P7,FRE
11668,P4,P1,KOR
11669,P1,P2,SPA
11671,P2,P3,TEL
11672,P3,P4,TEL
11673,P1,P2,TEL
11674,P9,P0,FRE
11675,P2,P3,KOR
11676,P2,P3,FRE
11677,P9,P0,SPA
11678,P8,P7,SPA
11679,P2,P3,FRE
11680,P6,P5,GER
11681,P1,P2,HIN
11682,P8,P7,ITA
11683,P7,P6,GER
11684,P6,P5,FRE
11685,P6,P5,GER
11686,P6,P5,TEL
11687,P2,P3,GER
11689,P8,P7,JPN
11690,P2,P3,CHI
11691,P2,P3,KOR
11692,P7,P6,HIN
11693,P1,P2,SPA
11695,P3,P4,ITA
11697,P4,P1,SPA
11698,P7,P6,FRE
11699,P2,P3,ITA
11700,P4,P1,ARA
11701,P9,P0,HIN
11702,P7,P6,FRE
11704,P1,P2,GER
11705,P2,P3,TEL
11706,P2,P3,TEL
11707,P8,P7,ARA
11708,P8,P7,TEL
11709,P3,P4,ITA
11710,P2,P3,SPA
11711,P9,P0,ITA
11712,P7,P6,FRE
11713,P2,P3,GER
11714,P9,P0,GER
11715,P4,P1,HIN
11716,P7,P6,KOR
11717,P9,P0,SPA
11718,P8,P7,GER
11719,P9,P0,ITA
11720,P9,P0,TEL
11721,P7,P6,ITA
11722,P7,P6,GER
11723,P1,P2,KOR
11724,P8,P7,TUR
11725,P3,P4,GER
11726,P2,P3,CHI
11728,P9,P0,KOR
11729,P6,P5,ARA
11730,P9,P0,JPN
11731,P1,P2,FRE
11732,P3,P4,ITA
11733,P1,P2,KOR
11734,P7,P6,CHI
11735,P1,P2,ITA
11737,P7,P6,ARA
11738,P4,P1,GER
11739,P8,P7,TUR
11740,P8,P7,TEL
11741,P8,P7,TEL
11742,P8,P7,HIN
11743,P1,P2,ITA
11745,P8,P7,SPA
11746,P6,P5,HIN
11747,P9,P0,ITA
11748,P8,P7,FRE
11749,P1,P2,KOR
11750,P8,P7,FRE
11751,P6,P5,SPA
11752,P3,P4,GER
11753,P2,P3,ITA
11754,P2,P3,FRE
11757,P2,P3,GER
11758,P1,P2,SPA
11762,P1,P2,TUR
11763,P3,P4,TUR
11764,P9,P0,CHI
11765,P6,P5,ARA
11766,P3,P4,FRE
11767,P7,P6,KOR
11768,P7,P6,TUR
11770,P1,P2,ARA
11771,P3,P4,TEL
11772,P7,P6,KOR
11773,P8,P7,ARA
11774,P6,P5,TEL
11775,P4,P1,SPA
11776,P1,P2,SPA
11777,P1,P2,HIN
11779,P6,P5,KOR
11780,P4,P1,CHI
11781,P9,P0,ITA
11782,P2,P3,FRE
11784,P1,P2,TEL
11785,P2,P3,ARA
11786,P9,P0,FRE
11787,P3,P4,SPA
11788,P2,P3,GER
11789,P3,P4,ITA
11790,P1,P2,GER
11793,P9,P0,CHI
11794,P6,P5,JPN
11795,P7,P6,GER
11796,P7,P6,GER
11797,P1,P2,TEL
11798,P6,P5,KOR
11799,P6,P5,JPN
11800,P9,P0,ITA
11801,P1,P2,SPA
11803,P7,P6,JPN
11804,P4,P1,SPA
11805,P8,P7,GER
11806,P6,P5,HIN
11808,P8,P7,ARA
11809,P1,P2,SPA
11810,P3,P4,KOR
11811,P8,P7,JPN
11813,P2,P3,GER
11814,P1,P2,CHI
11815,P2,P3,ITA
11816,P1,P2,TUR
11817,P3,P4,TEL
11818,P2,P3,SPA
11819,P1,P2,SPA
11821,P7,P6,TEL
11822,P6,P5,ITA
11824,P7,P6,SPA
11825,P2,P3,SPA
11826,P3,P4,ITA
11827,P8,P7,FRE
11828,P6,P5,FRE
11829,P1,P2,GER
11830,P9,P0,SPA
11831,P6,P5,TUR
11832,P9,P0,KOR
11833,P4,P1,CHI
11834,P3,P4,ITA
11835,P2,P3,ITA
11836,P8,P7,HIN
11837,P6,P5,ITA
11838,P9,P0,KOR
11839,P6,P5,GER
11840,P9,P0,SPA
11841,P1,P2,TUR
11842,P6,P5,HIN
11843,P2,P3,GER
11845,P6,P5,ARA
11847,P2,P3,GER
11848,P6,P5,ARA
11849,P9,P0,FRE
11850,P8,P7,KOR
11851,P4,P1,ARA
11852,P1,P2,KOR
11853,P9,P0,ARA
11855,P8,P7,TEL
11858,P4,P1,ARA
11860,P2,P3,KOR
11861,P7,P6,KOR
11862,P1,P2,FRE
11863,P8,P7,GER
11866,P2,P3,SPA
11867,P6,P5,TEL
11869,P2,P3,TUR
11871,P1,P2,JPN
11872,P8,P7,JPN
11873,P1,P2,CHI
11874,P1,P2,JPN
11875,P1,P2,CHI
11876,P7,P6,TEL
11877,P9,P0,CHI
11878,P6,P5,HIN
11879,P4,P1,SPA
11881,P9,P0,ARA
11883,P9,P0,ARA
11886,P4,P1,FRE
11887,P2,P3,CHI
11888,P8,P7,SPA
11889,P1,P2,KOR
11891,P8,P7,TEL
11892,P9,P0,JPN
11893,P8,P7,JPN
11894,P7,P6,TEL
11895,P7,P6,SPA
11898,P1,P2,SPA
11899,P1,P2,FRE
11900,P6,P5,FRE
11901,P9,P0,JPN
11902,P2,P3,SPA
11903,P3,P4,ITA
11904,P7,P6,HIN
11905,P8,P7,HIN
11906,P7,P6,FRE
11907,P1,P2,TUR
11908,P1,P2,HIN
11909,P9,P0,SPA
11910,P4,P1,JPN
11911,P7,P6,HIN
11912,P3,P4,TUR
11913,P6,P5,ARA
11914,P9,P0,ITA
11917,P8,P7,TEL
11919,P8,P7,TEL
11920,P3,P4,ITA
11921,P9,P0,ARA
11923,P1,P2,SPA
11924,P9,P0,JPN
11925,P4,P1,SPA
11926,P1,P2,ITA
11928,P2,P3,JPN
11929,P4,P1,SPA
11930,P7,P6,TEL
11931,P1,P2,TUR
11932,P6,P5,HIN
11933,P6,P5,HIN
11934,P7,P6,ARA
11935,P2,P3,TEL
11937,P2,P3,TEL
11938,P1,P2,JPN
11940,P9,P0,TUR
11941,P2,P3,TEL
11943,P1,P2,SPA
11944,P3,P4,TEL
11945,P9,P0,SPA
11946,P1,P2,KOR
11947,P3,P4,FRE
11948,P8,P7,HIN
11949,P4,P1,SPA
11950,P3,P4,ARA
11951,P9,P0,JPN
11952,P3,P4,HIN
11953,P7,P6,GER
11954,P8,P7,TEL
11955,P9,P0,HIN
11956,P8,P7,HIN
11957,P2,P3,FRE
11958,P6,P5,TEL
11959,P3,P4,GER
11960,P8,P7,HIN
11961,P6,P5,TEL
11962,P6,P5,ITA
11963,P3,P4,CHI
11965,P2,P3,GER
11966,P3,P4,ARA
11967,P1,P2,KOR
11968,P2,P3,GER
11970,P6,P5,ITA
11971,P1,P2,SPA
11972,P2,P3,KOR
11973,P6,P5,GER
11974,P8,P7,HIN
11976,P7,P6,GER
11977,P2,P3,FRE
11980,P6,P5,TUR
11981,P7,P6,TEL
11982,P1,P2,TUR
11983,P4,P1,CHI
11984,P7,P6,SPA
11985,P6,P5,CHI
11986,P7,P6,CHI
11987,P7,P6,TEL
11989,P3,P4,GER
11990,P6,P5,KOR
11992,P8,P7,JPN
11993,P9,P0,GER
11994,P8,P7,ITA
11995,P6,P5,TUR
11996,P6,P5,SPA
11999,P7,P6,TEL
12000,P8,P7,HIN
12001,P3,P4,TUR
12002,P1,P2,TUR
12003,P3,P4,SPA
12004,P8,P7,HIN
12006,P6,P5,FRE
12007,P6,P5,TUR
12008,P9,P0,ITA
12009,P9,P0,GER
12012,P8,P7,ARA
12013,P6,P5,ARA
12014,P9,P0,ITA
12015,P6,P5,FRE
12016,P1,P2,FRE
12017,P8,P7,HIN
12018,P8,P7,ARA
12019,P6,P5,JPN
12020,P6,P5,SPA
12021,P3,P4,ARA
12022,P9,P0,TUR
12023,P6,P5,TEL
12024,P2,P3,KOR
12025,P6,P5,GER
12026,P3,P4,SPA
12027,P9,P0,HIN
12028,P6,P5,ITA
12030,P1,P2,JPN
12031,P2,P3,TUR
12032,P9,P0,TUR
12033,P1,P2,FRE
12034,P7,P6,ARA
12035,P9,P0,ARA
12036,P4,P1,JPN
12037,P7,P6,TUR
12038,P2,P3,FRE
12040,P7,P6,JPN
12041,P8,P7,TUR
12042,P2,P3,GER
12044,P1,P2,TEL
12045,P9,P0,ARA
12047,P8,P7,GER
12048,P3,P4,TUR
12049,P6,P5,ITA
12050,P3,P4,CHI
12051,P1,P2,JPN
12052,P9,P0,ITA
12053,P3,P4,ARA
12054,P3,P4,SPA
12055,P1,P2,ARA
12056,P4,P1,ITA
12058,P3,P4,GER
12059,P3,P4,ITA
12062,P3,P4,KOR
12064,P1,P2,JPN
12065,P9,P0,ARA
12066,P2,P3,TEL
12068,P7,P6,CHI
12069,P3,P4,TEL
12070,P3,P4,FRE
12071,P3,P4,ARA
12072,P3,P4,JPN
12073,P3,P4,JPN
12074,P3,P4,ARA
12075,P3,P4,GER
12076,P4,P1,HIN
12077,P9,P0,TUR
12078,P3,P4,JPN
12079,P4,P1,CHI
12080,P3,P4,TEL
12081,P3,P4,KOR
12082,P4,P1,HIN
12084,P3,P4,ARA
12085,P8,P7,CHI
12086,P4,P1,SPA
12088,P1,P2,HIN
12090,P9,P0,CHI
12091,P7,P6,JPN
12092,P9,P0,ARA
12093,P7,P6,HIN
12094,P1,P2,TEL
12095,P4,P1,JPN
12096,P9,P0,KOR
12097,P9,P0,FRE
12098,P3,P4,SPA
12099,P7,P6,CHI
12100,P1,P2,GER
12101,P2,P3,JPN
12103,P8,P7,JPN
12104,P8,P7,ITA
12105,P8,P7,KOR
12106,P8,P7,KOR
12107,P4,P1,KOR
12108,P8,P7,GER
12109,P7,P6,TEL
12110,P4,P1,KOR
12111,P9,P0,GER
12112,P8,P7,KOR
12113,P3,P4,HIN
12114,P1,P2,ITA
12115,P2,P3,TEL
12117,P9,P0,TUR
12119,P1,P2,FRE
12120,P6,P5,FRE
12122,P6,P5,JPN
12123,P4,P1,ARA
12124,P9,P0,SPA
12125,P2,P3,JPN
12126,P2,P3,HIN
12127,P9,P0,TUR
12128,P1,P2,FRE
12130,P7,P6,ARA
12131,P9,P0,TUR
12133,P8,P7,GER
12134,P1,P2,ITA
12135,P1,P2,TUR
12136,P2,P3,TUR
12137,P3,P4,GER
12138,P1,P2,JPN
12141,P8,P7,ARA
12142,P8,P7,TEL
12143,P8,P7,FRE
12144,P3,P4,ARA
12145,P8,P7,FRE
12146,P2,P3,SPA
12147,P7,P6,FRE
12148,P7,P6,ITA
12149,P1,P2,TEL
12150,P9,P0,HIN
12151,P9,P0,GER
12152,P3,P4,SPA
12153,P7,P6,HIN
12154,P7,P6,HIN
12156,P8,P7,CHI
12157,P2,P3,ITA
12159,P2,P3,ITA
12160,P9,P0,ITA
12161,P6,P5,FRE
12163,P6,P5,GER
12164,P6,P5,FRE
12166,P7,P6,FRE
12167,P4,P1,KOR
12168,P3,P4,GER
12171,P6,P5,JPN
12173,P2,P3,SPA
12174,P1,P2,CHI
12175,P3,P4,ITA
12176,P8,P7,TUR
12179,P6,P5,ITA
12180,P3,P4,ITA
12181,P2,P3,TEL
12182,P2,P3,GER
12183,P1,P2,HIN
12184,P6,P5,TUR
12186,P1,P2,SPA
12187,P8,P7,HIN
12188,P9,P0,TEL
12189,P2,P3,TEL
12190,P8,P7,GER
12191,P3,P4,TEL
12193,P9,P0,ITA
12194,P2,P3,KOR
12195,P6,P5,HIN
12196,P7,P6,ITA
12197,P9,P0,CHI
12198,P2,P3,ARA
12199,P3,P4,TUR
12201,P2,P3,HIN
12202,P8,P7,TUR
12203,P8,P7,ITA
12204,P3,P4,ITA
12205,P4,P1,JPN
12206,P9,P0,TEL
12207,P3,P4,TUR
12208,P2,P3,GER
12209,P3,P4,TEL
12211,P6,P5,KOR
12212,P2,P3,SPA
12213,P2,P3,TUR
12214,P3,P4,TEL
12215,P2,P3,HIN
12217,P8,P7,FRE
12218,P4,P1,SPA
12219,P6,P5,ARA
12220,P9,P0,ITA
12221,P7,P6,GER
12222,P3,P4,TEL
12223,P3,P4,ITA
12224,P8,P7,CHI
12225,P6,P5,ITA
12228,P3,P4,TUR
12229,P3,P4,ARA
12230,P1,P2,KOR
12231,P9,P0,FRE
12232,P2,P3,HIN
12235,P2,P3,HIN
12236,P6,P5,ITA
12237,P3,P4,CHI
12238,P2,P3,CHI
12239,P6,P5,SPA
12240,P8,P7,SPA
12241,P2,P3,HIN
12242,P8,P7,JPN
12243,P9,P0,CHI
12244,P6,P5,SPA
12245,P7,P6,TUR
12248,P1,P2,ITA
12249,P7,P6,KOR
12250,P9,P0,CHI
12252,P9,P0,CHI
12253,P9,P0,FRE
12254,P3,P4,ARA
12255,P4,P1,SPA
12256,P8,P7,FRE
12257,P6,P5,TEL
12258,P8,P7,JPN
12259,P1,P2,GER
12261,P6,P5,KOR
12262,P1,P2,TEL
12264,P6,P5,FRE
12265,P1,P2,FRE
12266,P8,P7,CHI
12269,P8,P7,FRE
12271,P4,P1,TUR
12272,P9,P0,SPA
12273,P8,P7,HIN
12274,P8,P7,GER
12275,P8,P7,KOR
12276,P7,P6,TEL
12277,P6,P5,FRE
12279,P2,P3,SPA
12280,P8,P7,FRE
12281,P2,P3,HIN
12282,P8,P7,ARA
12283,P8,P7,CHI
12284,P1,P2,TEL
12286,P3,P4,TUR
12288,P2,P3,HIN
12290,P8,P7,CHI
12291,P2,P3,ITA
12292,P1,P2,TEL
12293,P9,P0,SPA
12294,P6,P5,GER
12295,P2,P3,ARA
12297,P9,P0,GER
12298,P9,P0,TUR
12299,P6,P5,KOR
12300,P2,P3,ITA
12301,P4,P1,KOR
12302,P2,P3,ITA
12303,P3,P4,GER
12304,P2,P3,HIN
12305,P2,P3,ITA
12306,P1,P2,HIN
12307,P6,P5,FRE
12308,P3,P4,SPA
12309,P6,P5,SPA
12310,P3,P4,FRE
12311,P8,P7,TEL
12313,P1,P2,ITA
12314,P9,P0,FRE
12315,P6,P5,ARA
12316,P3,P4,CHI
12318,P7,P6,CHI
12319,P2,P3,TEL
12320,P6,P5,TEL
12321,P7,P6,TUR
12322,P9,P0,KOR
12324,P8,P7,TUR
12325,P4,P1,JPN
12326,P3,P4,KOR
12327,P2,P3,ITA
12328,P7,P6,HIN
12330,P8,P7,KOR
12333,P1,P2,KOR
12334,P4,P1,KOR
12335,P2,P3,TEL
12336,P6,P5,JPN
12337,P2,P3,ITA
12338,P6,P5,HIN
12339,P6,P5,FRE
12341,P3,P4,TUR
12344,P9,P0,TUR
12345,P8,P7,TUR
12346,P1,P2,HIN
12347,P9,P0,CHI
12348,P2,P3,GER
12349,P1,P2,CHI
12350,P4,P1,CHI
12351,P3,P4,ITA
12352,P2,P3,HIN
12353,P1,P2,FRE
12354,P2,P3,TUR
12355,P6,P5,CHI
12356,P2,P3,ARA
12357,P3,P4,SPA
12358,P6,P5,TUR
12359,P1,P2,FRE
12361,P2,P3,TEL
12362,P2,P3,HIN
12363,P1,P2,TEL
12364,P2,P3,TUR
12365,P2,P3,CHI
12366,P2,P3,JPN
12367,P9,P0,FRE
12368,P3,P4,TUR
12369,P2,P3,ITA
12370,P2,P3,TUR
12371,P8,P7,TEL
12372,P7,P6,GER
12373,P2,P3,SPA
12374,P9,P0,FRE
12375,P3,P4,GER
12376,P6,P5,JPN
12377,P7,P6,JPN
12378,P2,P3,FRE
12379,P7,P6,JPN
12380,P2,P3,TUR
12381,P6,P5,HIN
12382,P7,P6,TEL
12383,P1,P2,CHI
12384,P7,P6,TEL
12385,P4,P1,HIN
12386,P3,P4,TUR
12388,P3,P4,HIN
12389,P7,P6,KOR
12390,P7,P6,ARA
12391,P6,P5,FRE
12392,P3,P4,ARA
12393,P8,P7,SPA
12394,P7,P6,SPA
12395,P2,P3,TEL
12396,P6,P5,TUR
12397,P2,P3,CHI
12398,P4,P1,SPA
12399,P3,P4,GER
12400,P2,P3,JPN
12401,P8,P7,TUR
12402,P8,P7,TEL
12403,P8,P7,ARA
12405,P2,P3,TUR
12407,P2,P3,ITA
12408,P8,P7,CHI
12409,P9,P0,GER
12410,P9,P0,ARA
12411,P8,P7,FRE
12412,P3,P4,JPN
12413,P3,P4,SPA
12414,P6,P5,HIN
12415,P6,P5,SPA
12417,P3,P4,ITA
12418,P8,P7,JPN
12419,P4,P1,KOR
12420,P2,P3,ITA
12421,P2,P3,FRE
12422,P1,P2,GER
12423,P2,P3,TUR
12424,P1,P2,JPN
12425,P2,P3,GER
12426,P1,P2,CHI
12428,P3,P4,HIN
12430,P2,P3,SPA
12433,P2,P3,FRE
12435,P9,P0,CHI
12436,P6,P5,TEL
12438,P6,P5,TUR
12439,P1,P2,KOR
12440,P7,P6,TUR
12441,P2,P3,SPA
12442,P1,P2,ARA
12443,P8,P7,TEL
12444,P9,P0,GER
12445,P4,P1,SPA
12446,P9,P0,CHI
12447,P1,P2,JPN
12448,P1,P2,CHI
12449,P3,P4,KOR
12450,P7,P6,TEL
12451,P8,P7,ARA
12453,P8,P7,KOR
12454,P8,P7,ARA
12455,P8,P7,KOR
12456,P6,P5,TUR
12457,P3,P4,SPA
12458,P1,P2,TEL
12460,P1,P2,ITA
12461,P3,P4,ITA
12462,P8,P7,TEL
12463,P7,P6,TEL
12464,P1,P2,TEL
12465,P3,P4,TEL
12466,P3,P4,SPA
12467,P3,P4,ITA
12468,P6,P5,KOR
12469,P1,P2,ITA
12471,P7,P6,HIN
12472,P4,P1,KOR
12473,P9,P0,SPA
12474,P7,P6,TUR
12475,P9,P0,FRE
12476,P9,P0,SPA
12477,P3,P4,ITA
12478,P8,P7,FRE
12479,P4,P1,SPA
12480,P7,P6,FRE
12481,P3,P4,KOR
12482,P8,P7,TEL
12483,P2,P3,SPA
12484,P1,P2,GER
12485,P8,P7,TUR
12487,P3,P4,ITA
12488,P9,P0,KOR
12490,P7,P6,CHI
12491,P9,P0,ITA
12492,P1,P2,SPA
12493,P1,P2,TUR
